state_code,State,district_code,name,Town Code,Town Name,,,,,,,,,,,,,,,,,,,,
21,Odisha,383,Dhenkanal,801848,Bhuban,,,,,,,,,,,,,,,,,,,,
21,Odisha,383,Dhenkanal,801849,Dhenkanal,,,,,,,,,,,,,,,,,,,,
21,Odisha,383,Dhenkanal,403068,Hindol,,,,,,,,,,,,,,,,,,,,
21,Odisha,383,Dhenkanal,801847,Kamakshyanagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,389,Gajapati,801882,Kashinagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,389,Gajapati,801883,Paralakhemundi,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801868,Asika,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801866,Bellaguntha,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801865,Bhanjanagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801881,Brahmapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801864,Buguda,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801874,Chhatrapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801880,Chikiti,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801879,Digapahandi,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801875,Ganjam,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801878,Gopalpur,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801877,Hinjilicut,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801869,Kabisurjyanagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801872,Khalikote,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801871,Kodala,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801870,Polasara,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801876,Purusottampur,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801873,Rambha,,,,,,,,,,,,,,,,,,,,
21,Odisha,388,Ganjam,801867,Surada,,,,,,,,,,,,,,,,,,,,
21,Odisha,380,Jagatsinghapur,801840,Jagatsinghapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,380,Jagatsinghapur,801839,Paradip,,,,,,,,,,,,,,,,,,,,
21,Odisha,382,Jajapur,801845,Byasanagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,382,Jajapur,801846,Jajapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,371,Jharsuguda,801806,Belpahar,,,,,,,,,,,,,,,,,,,,
21,Odisha,371,Jharsuguda,801807,Brajarajnagar,,,,,,,,,,,,,,,,,,,,
21,Odisha,371,Jharsuguda,801808,Jharsuguda,,,,,,,,,,,,,,,,,,,,
21,Odisha,395,Kalahandi,801897,Bhawanipatna,,,,,,,,,,,,,,,,,,,,
21,Odisha,395,Kalahandi,423957,Dharamgarh,,,,,,,,,,,,,,,,,,,,
21,Odisha,395,Kalahandi,801898,Junagarh,,,,,,,,,,,,,,,,,,,,
21,Odisha,395,Kalahandi,801896,Kesinga,,,,,,,,,,,,,,,,,,,,
21,Odisha,395,Kalahandi,423597,Nuapara,,,,,,,,,,,,,,,,,,,,
21,Odisha,390,Kandhamal,416820,Baliguda,,,,,,,,,,,,,,,,,,,,
21,Odisha,390,Kandhamal,801885,G. Udayagiri,,,,,,,,,,,,,,,,,,,,
21,Odisha,390,Kandhamal,801884,Phulabani,,,,,,,,,,,,,,,,,,,,
21,Odisha,379,Kendrapara,801838,Kendrapara,,,,,,,,,,,,,,,,,,,,
21,Odisha,379,Kendrapara,801837,Pattamundai,,,,,,,,,,,,,,,,,,,,
21,Odisha,375,Kendujhar,801824,Anandpur,,,,,,,,,,,,,,,,,,,,
21,Odisha,375,Kendujhar,801821,Barbil,,,,,,,,,,,,,,,,,,,,
21,Odisha,375,Kendujhar,385509,Champua,,,,,,,,,,,,,,,,,,,,
21,Odisha,375,Kendujhar,801822,Joda,,,,,,,,,,,,,,,,,,,,
21,Odisha,375,Kendujhar,801823,Kendujhar,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,801857,Balugaon,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,801858,Banapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,801859,Bhubaneswar,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,801856,Jatani,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,801855,Khordha,,,,,,,,,,,,,,,,,,,,
21,Odisha,386,Khordha,407593,Ranapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,398,Koraput,801906,Jeypur,,,,,,,,,,,,,,,,,,,,
21,Odisha,398,Koraput,801905,Koraput,,,,,,,,,,,,,,,,,,,,
21,Odisha,398,Koraput,801904,Kotpad,,,,,,,,,,,,,,,,,,,,
21,Odisha,398,Koraput,801907,Sunabeda,,,,,,,,,,,,,,,,,,,,
21,Odisha,399,Malkangiri,801909,Balimela,,,,,,,,,,,,,,,,,,,,
21,Odisha,399,Malkangiri,801908,Malkangiri,,,,,,,,,,,,,,,,,,,,
21,Odisha,376,Mayurbhanj,801828,Baripada,,,,,,,,,,,,,,,,,,,,
21,Odisha,376,Mayurbhanj,801826,Karanjia,,,,,,,,,,,,,,,,,,,,
21,Odisha,376,Mayurbhanj,801825,Rairangpur,,,,,,,,,,,,,,,,,,,,
21,Odisha,376,Mayurbhanj,801827,Udala,,,,,,,,,,,,,,,,,,,,
21,Odisha,397,Nabarangapur,801903,Nabarangapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,397,Nabarangapur,801902,Umarkote,,,,,,,,,,,,,,,,,,,,
21,Odisha,385,Nayagarh,405521,Daspalla,,,,,,,,,,,,,,,,,,,,
21,Odisha,385,Nayagarh,801853,Khandapada,,,,,,,,,,,,,,,,,,,,
21,Odisha,385,Nayagarh,801854,Nayagarh,,,,,,,,,,,,,,,,,,,,
21,Odisha,394,Nuapada,801895,Khariar,,,,,,,,,,,,,,,,,,,,
21,Odisha,394,Nuapada,801894,Khariar Road,,,,,,,,,,,,,,,,,,,,
21,Odisha,387,Puri,801862,Konark,,,,,,,,,,,,,,,,,,,,
21,Odisha,387,Puri,801861,Nimapada,,,,,,,,,,,,,,,,,,,,
21,Odisha,387,Puri,801860,Pipili,,,,,,,,,,,,,,,,,,,,
21,Odisha,387,Puri,801863,Puri,,,,,,,,,,,,,,,,,,,,
21,Odisha,396,Rayagada,801901,Gudari,,,,,,,,,,,,,,,,,,,,
21,Odisha,396,Rayagada,801900,Gunupur,,,,,,,,,,,,,,,,,,,,
21,Odisha,396,Rayagada,801899,Rayagada,,,,,,,,,,,,,,,,,,,,
21,Odisha,372,Sambalpur,801811,Burla,,,,,,,,,,,,,,,,,,,,
21,Odisha,372,Sambalpur,801810,Hirakud,,,,,,,,,,,,,,,,,,,,
21,Odisha,372,Sambalpur,801809,Kochinda,,,,,,,,,,,,,,,,,,,,
21,Odisha,372,Sambalpur,801812,Redhakhol,,,,,,,,,,,,,,,,,,,,
21,Odisha,372,Sambalpur,801813,Sambalpur,,,,,,,,,,,,,,,,,,,,
21,Odisha,392,Subarnapur,801887,Binika,,,,,,,,,,,,,,,,,,,,
21,Odisha,392,Subarnapur,801888,Sonapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,392,Subarnapur,801889,Tarbha,,,,,,,,,,,,,,,,,,,,
21,Odisha,374,Sundargarh,801818,Biramitrapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,374,Sundargarh,801816,Rajagangapur,,,,,,,,,,,,,,,,,,,,
21,Odisha,374,Sundargarh,801819,Raurkela(M),,,,,,,,,,,,,,,,,,,,
21,Odisha,374,Sundargarh,801815,Sundargarh,,,,,,,,,,,,,,,,,,,,
21,Orissa,370,Bargarh,380419,Bijepur,,,,,,,,,,,,,,,,,,,,
21,Orissa,385,Nayagarh,406632,Odagaon,,,,,,,,,,,,,,,,,,,,
34,Puducherry,637,Karaikal,804040,Karaikal,,,,,,,,,,,,,,,,,,,,
34,Puducherry,636,Mahe,804039,Mahe,,,,,,,,,,,,,,,,,,,,
34,Puducherry,635,Puducherry,804038,Kurumbapet,,,,,,,,,,,,,,,,,,,,
34,Puducherry,635,Puducherry,804037,Ozhukarai,,,,,,,,,,,,,,,,,,,,
34,Puducherry,635,Puducherry,804036,Puducherry,,,,,,,,,,,,,,,,,,,,
34,Puducherry,634,Yanam,804035,Yanam,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800247,Ajnala,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800252,Amritsar,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800251,Jandiala,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800249,Majitha,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800248,Raja Sansi,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800246,Ramdas,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,37598,Rampura,,,,,,,,,,,,,,,,,,,,
3,Punjab,49,Amristar,800253,Rayya,,,,,,,,,,,,,,,,,,,,
3,Punjab,54,Barnala,800281,Barnala,,,,,,,,,,,,,,,,,,,,
3,Punjab,54,Barnala,800285,Bhadaur,,,,,,,,,,,,,,,,,,,,
3,Punjab,54,Barnala,800283,Dhanaula,,,,,,,,,,,,,,,,,,,,
3,Punjab,54,Barnala,800282,Handiaya,,,,,,,,,,,,,,,,,,,,
3,Punjab,54,Barnala,800284,Tapa,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800226,Bathinda,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800222,Bhagta Bhai Ka,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35656,Bhairupa,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800224,Bhucho Mandi,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,900017,Chaukey,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800225,Goniana,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800228,Kot Fatta,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35801,Kot Shamir,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35636,Kotha Guru,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35731,Lehra Mohabbat,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35635,Maluka,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35678,Mandi Kalan,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800231,Maur,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,35722,Nathana,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800229,Raman,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800223,Rampura Phul,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800227,Sangat,,,,,,,,,,,,,,,,,,,,
3,Punjab,46,Bathinda,800230,Talwandi Sabo,,,,,,,,,,,,,,,,,,,,
3,Punjab,45,Faridkot,800219,Faridkot,,,,,,,,,,,,,,,,,,,,
3,Punjab,45,Faridkot,800221,Jaitu,,,,,,,,,,,,,,,,,,,,
3,Punjab,45,Faridkot,800220,Kot Kapura,,,,,,,,,,,,,,,,,,,,
3,Punjab,40,Fathegarh Sahib,800186,Amloh,,,,,,,,,,,,,,,,,,,,
3,Punjab,40,Fathegarh Sahib,800184,Bassi Pathana,,,,,,,,,,,,,,,,,,,,
3,Punjab,40,Fathegarh Sahib,800187,Gobindgarh,,,,,,,,,,,,,,,,,,,,
3,Punjab,40,Fathegarh Sahib,800188,Khamanon,,,,,,,,,,,,,,,,,,,,
3,Punjab,40,Fathegarh Sahib,800185,Sirhind Fatehgarh Sahib,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800214,Abohar,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,35024,Arniwala Shekhsuban,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800213,Fazilka,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800207,Firozpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800211,Guru Har Sahai,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800212,Jalalabad,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800204,Makhu,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800206,Mallanwala Khass,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,34736,Mamdot,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,35212,Mehraj,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800210,Mudki,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800209,Talwandi Bhai,,,,,,,,,,,,,,,,,,,,
3,Punjab,43,Firozpur,800205,Zira,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800149,Batala,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800152,Dera Baba Nanak,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800147,Dhariwal,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800145,Dina Nagar,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800148,Fatehgarh Churian,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800146,Gurdaspur,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,28200,Nadala,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800144,Pathankot,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800150,Qadian,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800151,Sri Hargobindpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,35,Gurdaspur,800143,Sujanpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800172,Dasua,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800173,Gardhiwala,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800179,Garhshankar,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800175,Hariana,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800176,Hoshiarpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800178,Mahilpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,31056,Mehatpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800174,Mukerian,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800177,Sham Chaurasi,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,31344,Talwara,,,,,,,,,,,,,,,,,,,,
3,Punjab,38,Hoshiarpur,800171,Urmar Tanda,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800168,Adampur,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800167,Alawalpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800170,Bhogpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,30044,Bilga,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800162,Goraya,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800166,Jalandhar,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800169,Kartarpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800159,Lohian Khass,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800161,Nakodar,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800164,Nurmahal,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800163,Phillaur,,,,,,,,,,,,,,,,,,,,
3,Punjab,37,Jalandhar,800160,Shahkot,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800154,Begowal,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800153,Bhulath,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800156,Dhilwan,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800155,Kapurthala,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800158,Phagwara,,,,,,,,,,,,,,,,,,,,
3,Punjab,36,Kapurthala,800157,Sultanpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800194,Doraha,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800199,Jagraon,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800191,Khanna,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800196,Ludhiana,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800189,Machhiwara,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800193,Maloud,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800197,Mullanpur Dakha,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800192,Payal,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800198,Raikot,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800195,Sahnewal,,,,,,,,,,,,,,,,,,,,
3,Punjab,41,Ludhiana,800190,Samrala,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,800233,Bareta,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,800235,Bhikhi,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,36020,Boha,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,800234,Budhlada,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,36144,Joga,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,800236,Mansa,,,,,,,,,,,,,,,,,,,,
3,Punjab,47,Mansa,800232,Sardulgarh,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,800200,Badhni Kalan,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,800201,Bagha Purana,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,800203,Dharamkot,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,34220,Kot Ise Khan,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,800202,Moga,,,,,,,,,,,,,,,,,,,,
3,Punjab,42,Moga,33912,Nihal Singh Wala,,,,,,,,,,,,,,,,,,,,
3,Punjab,44,Mukstar,800218,Bariwala,,,,,,,,,,,,,,,,,,,,
3,Punjab,44,Mukstar,800216,Gidderbaha,,,,,,,,,,,,,,,,,,,,
3,Punjab,44,Mukstar,800215,Malout,,,,,,,,,,,,,,,,,,,,
3,Punjab,44,Mukstar,800217,Muktsar,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800241,Bhadson,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800239,Ghagga,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800244,Ghanaur,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800240,Nabha,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800242,Patiala,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800238,Patran,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800245,Rajpura,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800237,Samana,,,,,,,,,,,,,,,,,,,,
3,Punjab,48,Patiala,800243,Sanaur,,,,,,,,,,,,,,,,,,,,
3,Punjab,51,Rupnagar,800257,Anandpur Sahib,,,,,,,,,,,,,,,,,,,,
3,Punjab,51,Rupnagar,800260,Chamkaur Sahib,,,,,,,,,,,,,,,,,,,,
3,Punjab,51,Rupnagar,800261,Morinda,,,,,,,,,,,,,,,,,,,,
3,Punjab,51,Rupnagar,800258,Nangal,,,,,,,,,,,,,,,,,,,,
3,Punjab,51,Rupnagar,800259,Rupnagar,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800265,Banur,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800268,Dera Bassi,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800263,Kharar,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800262,Kurali,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,39387,Lalru,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800264,Naya Gaon,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800266,S.A.S. Nagar,,,,,,,,,,,,,,,,,,,,
3,Punjab,52,Sahibzada Ajit Singh Nagar,800267,Zirakpur,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800269,Ahmedgarh,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,39571,Amargarh,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800272,Bhawanigarh,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800275,Cheema,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800271,Dhuri,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800277,Dirba,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800280,Khanauri,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800278,Lehragaga,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800274,Longowal,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800270,Malerkotla,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800279,Moonak,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800273,Sangrur,,,,,,,,,,,,,,,,,,,,
3,Punjab,53,Sangrur,800276,Sunam Udham Singh Wala,,,,,,,,,,,,,,,,,,,,
3,Punjab,39,Shahid Bhagat Singh Nagar,800183,Balachaur,,,,,,,,,,,,,,,,,,,,
3,Punjab,39,Shahid Bhagat Singh Nagar,800180,Banga,,,,,,,,,,,,,,,,,,,,
3,Punjab,39,Shahid Bhagat Singh Nagar,800181,Nawanshahr,,,,,,,,,,,,,,,,,,,,
3,Punjab,39,Shahid Bhagat Singh Nagar,800182,Rahon,,,,,,,,,,,,,,,,,,,,
3,Punjab,50,Tarn Taran,38125,Ballianwali,,,,,,,,,,,,,,,,,,,,
3,Punjab,50,Tarn Taran,38244,Bhikhiwind,,,,,,,,,,,,,,,,,,,,
3,Punjab,50,Tarn Taran,800256,Khem Karan,,,,,,,,,,,,,,,,,,,,
3,Punjab,50,Tarn Taran,800255,Patti,,,,,,,,,,,,,,,,,,,,
3,Punjab,50,Tarn Taran,800254,Tarn Taran,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800570,Ajmer,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800571,Beawar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800575,Kekri,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800568,Kishangarh,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800573,Nasirabad,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800569,Pushkar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800574,Sarwar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,119,Ajmer,800572,Vijainagar(M),,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800490,Alwar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800486,Behror,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800487,Bhiwadi,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800489,Khairthal,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800492,Kherli,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,72517,Kishangarh Bas,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800491,Rajgarh,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,104,Alwar,800488,Tijara,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,125,Banswara,800601,Banswara,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,125,Banswara,800602,Kushalgarh,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,128,Baran,800614,Antah,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,128,Baran,800615,Baran,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,128,Baran,800616,Chhabra,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,128,Baran,800613,Mangrol,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,115,Barmer,800549,Balotra,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,115,Barmer,800550,Barmer,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800501,Bayana,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800498,Bharatpur,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800499,Bhusawar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800495,Deeg,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800493,Kaman,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800497,Kumher,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800496,Nadbai,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800494,Nagar,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,75339,Roop Bas,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,105,Bharatpur,800500,Weir,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800588,Asind,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800592,Bhilwara,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800591,Gangapur,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800589,Gulabpura,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800593,Jahazpur,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800594,Mandalgarh,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,122,Bhilwara,800590,Shahpura,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,101,Bikaner,800460,Bikaner,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,101,Bikaner,800461,Deshnoke,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,101,Bikaner,800463,Dungargarh,,,,,,,,,,,,,,,,,,,,
8,Rajasthan,101,Bikaner,800462,Nokha,,,,,,,,,,,,,,,,,,,,
